,0,1,2,3,4,5,6,7,8,9
0,22.920160779600792,23.742065418295873,-2.1337428762770507,18.628150129241327,15.076299267659977,0.6160273388565614,-29.144659276815226,27.516481505823066,10.661250779384027,-3.63711246410454
1,-24.96802166083757,22.031170020773878,-5.518982491915484,1.5950652153438725,-0.13627097178287073,-30.368635233512805,-29.92405527732833,27.311213148732307,-17.158730532769674,-5.058958589099181
2,4.829033311396373,27.312166318315242,19.99125718864954,11.193481795110635,-27.444551438525515,-6.489509703261181,-20.53587857388861,30.604703658953504,-30.214734462355846,-28.182025328550992
3,-31.810389681365567,-24.379936016855318,24.621417945300855,26.28554049219617,25.45702785243786,-7.118490108665572,28.262977817730885,-3.417100150929617,19.447239128260122,11.738954738114671
4,-1.6934900283453835,-2.2238347815754764,12.936758221906935,27.137583320945232,-32.33447896064006,-24.634480842584992,-4.191963677927326,-9.145594559153253,17.29430819893168,-4.579437291464192
5,23.312098875427395,-3.198375678542792,-3.625499165478068,28.33030481315661,21.732236562298283,-19.702636351917768,3.7118058136929264,9.508972531102636,-30.333361953237684,-24.66907134273708
6,-15.457074345922884,-23.286144556501206,18.114456438873567,18.874475242894384,14.684516531513665,-27.943209588808998,7.259562970324154,-11.113214664506557,6.150014231952198,7.3474251717725565
7,27.35485581917247,-0.1996500752132988,-11.74778641232416,-9.299440177648858,11.527022712061616,19.356584928006733,22.373224961961952,1.979048339998009,16.29937468504143,14.63928109644683
8,-25.39702932252768,31.19406719123515,-4.205067476612967,-0.19654604227204686,-0.8586283781771336,22.077272910138632,-7.306245377440909,0.3551536092386982,22.894728167591758,-27.591283419798426
9,-19.8878595723994,-7.181121775250379,-6.072375934410935,-10.0002953284807,26.083588076485462,12.211501298454117,-26.01097077000788,28.468762467881938,-13.507900299832823,24.4080625182417
10,-13.7548287751451,-0.3879171568967905,-15.345251872610621,-14.999691638505247,-16.87926011277773,6.6816645389949585,-6.956793025361783,21.701595099496394,-2.6864761846461107,-3.4649558366814226
11,9.39525987223572,-1.5664758903059912,-23.428347509534824,24.428387882540044,-10.640325015462032,-9.946224208196348,0.09738382398034418,-4.776144069805472,-27.843521934812614,-2.079319799227413
12,13.704117852673065,-2.7769473671146265,-7.685719838554025,5.8422932732771855,28.683783702010444,22.481868579853625,7.037488553456491,8.056236100356287,-12.587196492829587,-32.67353760527585
13,1.0896845519955818,-18.25238147628394,8.3304235456594,-5.029701488464024,21.96085241285882,-4.647758202163786,31.827514992817612,-4.685626321073926,12.575031258966732,-20.740813335457958
14,-30.224879803072568,-32.6539714814656,2.9565555867751883,-0.7741372342642343,27.00566427726114,-22.809066882393736,-28.466104224667042,-3.0323484505926253,-13.50148359841516,24.794172268939
15,17.46216321202023,5.157143753063934,25.50960941325711,-31.45488573330745,14.608015022068578,-9.900128791750657,-21.49808856344907,-0.39825257877787124,18.42992836068739,9.342727082779192
16,-28.045300493912286,11.159113553506849,19.389093610133543,32.098518412821235,8.553510611117396,27.37191369196492,25.582039551489757,19.837671088155943,21.161290161781707,-32.04427758486952
17,-4.7618317334446125,-25.769722496662673,24.784693219109087,-29.628353662204535,-8.792443556121178,21.894191390738534,24.461100546748156,-18.177912666979473,-2.67187265875026,20.035991791388263
18,23.743625420732002,-13.83617250137937,-3.0314148020514757,-27.705969861606725,-4.962074855978653,32.57733823760776,20.459808750171796,2.924018566216297,28.670340992042476,-32.694305166328256
19,-1.8312134719113011,23.908523061405553,-20.91972356940599,-22.107705521385363,15.76348755229381,-8.136857680994122,5.494334334201056,-21.362183084824007,-15.818818888483147,-21.951186557521126
20,1.0761300436594112,10.477880225255554,-3.494244223268236,5.83116785378499,-15.263221875844575,-22.16735683878089,-2.6158702620087873,19.575475453528497,-16.77163874922444,-23.86577461075273
21,-20.464586397155237,18.46640467305143,-13.061903967272542,25.432439955218143,17.47093724182649,17.260415783860353,-31.01617223409543,10.162452436352417,28.904154365048512,-17.574678250525082
