,0,1,2,3,4,5,6,7,8,9
0,5.506848879154646,3.417417140172752,4.877353518864911,2.940596435793486,-8.473052099067456,5.542976279038037,-3.7397662106158824,8.130454417683538,5.868611032395648,-7.389023783669273
1,-7.274447573229395,8.60424709765294,-6.7612107151456495,3.5574047774989737,-9.61015401923709,-2.0430572636152444,5.567975070367412,-1.774468362123132,3.4870103547588176,-5.388169670285123
2,1.1242621216653,-8.668329294362849,-9.961337914305666,-7.044471409479199,4.079290289354645,-6.795999437397251,-4.929809409565234,3.4337243883374953,1.19849344380766,5.5048417690900955
3,-0.9120605881245218,-5.615116384082692,7.658175978676095,-3.328428607990716,1.5005621655284624,-3.0070412081219366,4.893759477074067,3.1934402471755856,3.4803068351507687,7.094572447299182
4,0.39946039615887585,-4.461048970239188,0.8184464872549171,9.05592049606614,-8.079599425962574,-7.927499717191475,0.29747243671218904,6.980497556772278,-1.111924395968579,4.95288738764355
5,7.359964064673694,-7.658092805183127,-8.900058264367923,8.720601053252519,-4.987993364785526,-7.617579770170144,3.886045845771873,8.658689442489262,9.490850647604415,1.6937612183417698
6,7.742091677993965,-3.93949188700849,8.45167841218564,-9.864843791404692,-2.828789552870596,9.936253244252935,0.2648154729297971,9.936528164780857,6.764351527490575,4.662600211778653
7,-5.329677418586045,-9.644932132612553,-0.3314470843664541,9.627728302833557,-1.04521575520549,4.941915327360864,4.09769158238311,7.606445780180945,5.218337824791867,7.423794221465577
8,-1.0962444798774627,-0.69211280010739,8.586734178784788,-6.335132424968184,-2.2216778529271526,-2.951372182209062,-1.5379526834774193,0.13309004132958613,0.26703643636280106,4.6751186367853474
9,-2.601213801117672,-7.287881717686124,-8.587198671459028,-1.7970845580630073,9.530855346791181,7.829839728473019,-1.0282539334613698,8.139662849317912,3.908282341274152,-6.714224403808748
10,-4.896112972560733,9.232639749831772,7.194937344364213,-8.517535259251643,-0.4898178459124143,-2.7427920395024845,6.196845267396842,-5.494933117715453,0.9010596362613299,-7.710916922805402
11,1.6071014895470181,3.8208709350919197,-7.000420802841846,-9.796099602137181,2.5625420788327453,4.057253096258931,7.315075013702931,1.4589374914814677,0.09161609314204355,-1.4442880818946655
12,-7.174396195054593,-9.073062054495924,6.599040233816108,-5.58043532496564,5.661606951822851,7.82113440767964,6.163703287066479,2.296442479867096,-5.896712842682696,5.309887854461838
13,-5.629572656034396,-8.746152729097027,-0.9931760412456381,3.3914837838002665,6.643042054101137,6.554778768191095,-3.351095316826598,4.070416869811668,8.862602685481441,-1.0551524914961696
14,9.267848299835638,-5.531844699270348,-5.155319723652121,-3.412751549560859,0.5172171871277484,0.7914957727961554,-3.3729375369062975,-5.145539643537149,-2.676102715549204,8.250053898845195
15,5.911603901210029,8.075172817236346,0.45118867782898064,-2.6055431823553814,-1.5770292254841518,-2.087350964065675,1.6996715809436562,7.149806956696203,0.9305129391160101,5.4433349706599365
16,7.607410525013336,-8.875640765944583,5.7553777448689765,-9.730021012687779,-0.4357143093005931,2.4480463616045984,4.103307628404442,-5.1642566456395755,-0.15458722952286053,-3.9113371330223785
17,9.143020283532863,-1.4246976113546417,-6.321454342767008,-2.175884901371285,3.527202408737848,1.4579467579806966,1.6303056201486132,3.761449724492767,4.0569018246104545,8.906613897977174
18,0.6508695087921428,-1.4859237093755908,0.08781040451993682,-3.8151055531544724,2.866465410894783,2.8300853196138593,3.633112680673074,-7.787343405732838,6.898269990879051,8.956054607973087
19,-7.528232075376007,5.520773548218527,-7.6971117906732704,1.7186929370839632,-4.393056898561967,3.1631968259566463,6.91372961143648,6.431249514685394,7.655659554199822,5.8487300639527025
20,5.689313359687315,3.706053097323297,-8.959136667029417,9.0817470452772,-7.801186224992045,7.446221899474391,6.046925269558901,3.790683941347579,-8.103615511775908,-8.847101260632353
21,4.468117569821416,5.80125502068535,1.793404834321496,9.900852865087458,-0.62124142726603,-8.939270067229188,-5.486212345905437,-7.803540356611722,-1.6618171968188822,-4.506708046593079
22,-6.2144886247225735,1.3797392140736857,-1.0554243924714797,-5.524867892470029,3.293388265569032,6.1641351316229205,-4.64098341990411,8.243835214843354,-7.701878631254695,1.685108923369473
23,-8.871328147911255,3.7446010523038193,-6.253880156633029,-7.929675579856945,2.4508176336968575,8.178053668894854,2.5744849368292595,-7.243630241542187,7.467510303213366,-7.861950035539502
24,2.8363821785170913,9.147724113399004,2.670178297192967,4.246322725921827,2.8185100323121652,6.654776057176669,-2.8692513992003015,3.9220531292814105,1.3607958977235768,-9.783121345239056
25,6.627637758317441,-6.426781053119612,-2.7463887074013833,-8.747803322304764,7.148642808757131,1.7818870649312917,1.4904302603798492,-7.636671141523053,2.3348816625939843,-7.002584555500846
26,-8.76215544174637,5.325892879301028,6.863755605270168,4.547331492851907,9.034196330465871,5.876025268033533,6.708458957413516,3.6966966021376813,6.254688154092911,4.58285124122215
27,7.595656308010646,-3.0194980201569743,9.46058187758485,1.6172348011489586,5.503118109330458,-7.255752131058126,4.272023389053693,2.4648872698156215,5.972985330603471,-0.9671342217868588
28,7.0725270254580295,9.465670534647714,-6.0692130456294375,4.369446910121489,7.091309621603447,-3.299130512089789,2.191337627057063,-2.23984230670702,7.875884830359773,6.752761364638829
29,5.383260760178501,0.4780388430812508,6.69106159035276,-3.545813762433192,7.163532935384438,-1.629698105858484,-8.14950700736196,0.8130296633839222,5.9410074300766365,-7.203456119343681
30,-0.6911128492835505,9.294451106369074,-7.35964930114454,0.8523399900187041,2.990039840188876,9.22217673796122,3.687208329783436,1.1953393623545434,9.557265534782143,9.58980161276272
31,-9.544852328037933,4.54638359117663,-6.20668058209805,8.814363470569965,7.181223289501315,1.281705050861767,-5.053744088745258,8.049877222363648,1.9849515041809234,1.243285067863269
32,-3.4930087465946187,0.26739628138836835,-8.395426657751058,2.76177792071943,3.283014954846749,5.2272164358179545,-2.0562466612058117,-5.863986027470684,-6.918884582345237,-3.4126636347921586
33,6.202581596609271,2.096282925531261,-8.039969835996462,-6.74268498438765,8.246578249179063,4.485927764761444,-1.4426274941891393,6.063203864604169,8.671844660788967,7.058853787417743
34,-6.608343391832234,4.45960103125072,-0.12031789526941772,-4.812656384113179,3.3358802254318842,-5.186890930449701,3.7943210316044222,7.255392989643891,-3.0507049480490434,2.90611314384153
35,-7.392405983023298,-4.434893948422172,3.9323173118504435,8.28481874889279,7.553581993866587,-8.958084756153772,-9.202761034363231,-3.140362951222966,4.317163554924324,9.95981761276908
