,0,1,2,3,4,5,6,7,8,9
0,3.0933795484750872,0.821533647856592,-1.5266987303052724,-0.4400746372435762,-0.4145805156367519,-3.3749657258714887,-4.332871743049211,-0.6665270077810836,-0.6932781713444633,-3.570947459406607
1,-2.3960092427981783,1.1683836739263764,-2.3442101140036846,3.4565999168081154,-3.4488835844276013,3.8353321305556305,-0.2142676072162013,0.606325507694156,-5.105576525195484,-1.7333554485826164
2,0.5511498983833665,4.380885512333323,-3.9601981661721144,4.7430301985749255,5.047161232129347,-5.108581409455058,1.750091111670133,0.1576122312963939,-0.7617742168047164,-4.356555948215231
3,1.3133984077208787,-4.518272511767947,-2.91842512247325,2.4098873833160805,-4.798294355578422,-1.835292040719518,-3.3839610409917906,4.433263778153555,-0.0927256669718659,3.5884341347204627
4,-4.942115227523981,-2.3966267806849624,4.2656360136519735,1.8073644644067217,2.1898186263424257,4.273804012450868,-2.049486337018834,-0.5601982253265438,-3.516937539322641,1.644860924170736
5,4.715500467424584,-4.599382924050506,0.45683227073316246,-3.843460733751322,2.3064649391864167,-1.9253568606727107,4.358262941567138,-0.24502300687015932,4.294059962860675,1.7908323573533282
6,-0.15338133486881578,-0.7459733387940908,1.8619407277945808,-3.2087673841999016,-0.7619549511582413,0.06927017428549487,-3.959034933718126,5.038068530605275,-0.34253955777251655,-3.966918693324302
7,-2.0310753847365812,-2.17724331224278,1.8833346870403451,-2.155291751874663,0.7030272069062313,0.4320745040987415,-4.154034768463361,-0.09774022154836537,-2.6422872758050993,3.081416338823307
8,4.2318777526829345,1.7824166845148754,0.5711383166819495,3.9774211039719303,1.5246888699411398,1.7335950797582482,-3.1746356808818312,-2.4968393025280613,-2.3848474739375867,3.06250194022513
9,-4.628010272326906,0.08541268166850813,-1.1109204974848703,1.6401527160809861,1.3713997765148944,3.0115932743401244,-1.713094864357405,0.39930678707835376,-2.820411876676601,-4.485056595921294
10,-0.544529197188564,-2.4370535155396897,3.767246353878991,0.13003620401376192,2.1614843976976124,1.2782155138775817,-4.541430000938203,-4.804926623038606,4.483671855243563,-1.1398467284599882
11,-3.318657092534087,-4.990683138402221,1.106559855805897,-3.115015917306979,1.5795371555004234,4.306111699631205,-3.279215194934088,1.5835717416052386,2.3944676737090944,-1.098915384407067
12,2.027546785627961,-0.6949330022165121,0.11439423281960526,2.918951403890042,1.987763728038491,-4.882451966110901,-0.5245308162376014,2.071180020160061,3.5823215276436366,-4.6075140051080865
13,-1.9118056536194161,1.7802371254317277,0.34591689657113633,1.1165225777150054,-4.060700297737587,-0.7822522866909738,4.638276891014814,3.211654846098951,-3.114851625896688,-3.922623781552338
14,-1.3566766135896864,-0.04361769431947771,1.0582137756962595,0.9264061181436443,3.02127640532692,-1.7762744507223784,4.739409669248222,3.3932216033792644,-4.846605563785252,4.934200853373546
15,4.925667341440843,3.3984546841216856,3.417078947386842,-4.780181675545384,-1.7374853609165464,2.9898718503277797,-4.846071891439363,0.8383938767600974,-4.3035740546316275,0.4026373953828264
16,2.2603738883295845,4.615347279562992,-4.027801144521619,-4.2788026206689755,2.43962858848887,4.853526362497683,-1.8491791067714964,-3.3062493082277857,2.5088446404433373,-2.8192593828045256
