,0,1,2,3,4,5,6,7,8,9
0,46.49237215347358,35.582681509309964,98.50145388139325,-33.95839779250356,-43.69192853085777,-49.71468573460418,62.98735463385455,91.65486408778514,54.4596833512598,30.63569535951268
1,66.17271261877374,12.99326580171936,2.8420289296672934,-22.7768005013034,64.21639012511432,-74.35458097058725,32.80343214617497,11.791574296868902,32.649327269242434,-71.91887086673674
2,-42.97679163837853,78.01279255164914,-72.8336058880833,-55.35715399416561,14.917290027035833,-81.79706248473963,68.77475180399136,12.595377538397273,-44.60105278066588,76.72119993089566
3,57.39028484989862,-86.8158938829031,-50.19029926225045,-17.952462184222313,73.08947345315761,-70.58365945641341,-69.18997175331685,14.594460656253446,-41.054859230042105,-9.06954812761336
4,93.33025553174505,28.460766056348177,-77.84627833208155,20.296291447181687,9.731304026736098,-22.39530835974645,-11.005865717415304,80.45286401848665,68.0673050017588,-40.078109382799184
5,-58.856388621700084,81.62330788847063,-83.62695760265083,-97.82417610773699,60.07202327112458,68.48343245084493,-19.448952481328092,-65.26620657804975,-61.39867307943558,-62.94871828788884
6,-84.65870239683615,91.19235626214825,43.6527013841735,0.42746593373104247,-87.06306419486872,61.404404915516324,-72.04605660338382,-70.80956508850883,44.92096273615903,-32.49341926156329
7,99.07373040109505,-35.632807454773356,-34.367938458905,-22.93313912714217,8.403516069418316,-52.62480321994272,85.31342737245467,51.220535122204154,54.18540343575094,-97.48273477493508
8,-17.813965390021053,55.89789632963203,-18.909867178839463,71.1670683944717,95.23757839446262,-33.499129438721226,99.843960791012,83.89039697648658,77.04163290611942,-30.47755927504265
9,15.631480878929011,81.15273113131721,54.96383015373172,3.861618634961104,73.50731232931915,81.37757655521642,57.74965757601643,43.1712358447939,97.81677351635969,-93.31489404722382
10,-69.17994559069226,-66.04644817324525,43.10563888908959,64.9610882125312,41.80819248406979,-38.3519011062712,26.151939918279623,67.25159942209095,-86.43377447535823,58.717878438411475
11,88.39895710050686,-16.97025846551577,-32.029393577041205,-62.315429533993004,-89.97097512087633,40.65935569097542,-7.48755259513085,68.48550331343674,-56.163169988526526,-34.14493232611551
