,0,1
0,-6.991408886033639,8.46414202449482
1,-26.95791546118498,40.70520653428977
2,28.114703367593506,-55.592001240154666
3,-88.18579498033709,-21.005514211496546
4,-56.89018753078634,-84.25187930814577
5,-90.17557533911003,-35.79804577464205
6,-33.21599059059088,65.30238752995962
7,47.06337742277552,88.91994240011914
8,-36.218441751982745,-92.43655696152896
9,50.36974035448563,-51.997312975618584
10,63.35431501108147,44.73483804932221
11,3.47318089872644,-55.64620762186829
12,72.21836026789799,-17.050729039036
13,-39.1494795312481,-19.670530099408822
14,-40.26323100541242,-4.630147216252283
15,-93.5365220031604,82.28189614611063
16,4.642964033558002,36.79111466279332
17,50.27445072731729,12.805924531188339
18,54.89100543654877,32.487713300176296
19,89.04454911269664,-66.83538091285743
20,-37.93736134617349,81.76708086800465
21,-14.794635089050118,-55.76477453028475
22,-41.20112284850477,17.941691167997888
23,54.80934078709703,-44.077384483494896
24,-84.97786329389251,-95.28443100489837
25,-81.85189450644154,18.218407671937726
26,-67.96772089773702,-44.512889812319486
27,-16.138582280656124,-27.847288332775946
28,60.473616118039445,-67.59633829772487
29,65.37014622380951,78.21551073328246
30,-78.88203898440412,-28.899849083399715
31,-92.32949731051528,-42.35312114398337
32,-57.64949278811569,-24.1281570440715
33,40.75755256619507,73.4154572324916
34,81.5275674939777,-9.441589493245871
35,-50.2744620287501,56.0414276222169
36,56.08296083759811,-82.22743310988645
37,-44.90471709719295,-71.26586136942893
38,-44.48219932893096,-4.97924397937939
39,29.246609147735796,87.1991184919622
40,66.29536068322435,10.924205386406399
41,19.265025345623982,85.14454881838716
42,-65.92302133797148,67.79640343266203
43,83.88855400735034,26.033943390047725
44,-88.29224242800488,85.48560429831466
45,53.03722771271066,-41.827066116122595
46,-16.924718246466952,-63.44784810680429
47,-0.16493086845173366,-36.35370377936358
48,-61.49234020907195,-62.74426590456208
49,-10.91985611643591,-83.65988152102435
50,2.237040775298709,33.231468889948815
51,54.89547668886661,55.69780152943321
52,60.415574926108775,4.189336522402826
53,-45.944337831640915,27.268842589462807
54,-0.28824387127667705,-0.29377081399393035
55,0.9272089867069013,93.64105968108893
56,70.39576735213794,-15.445873762292607
57,45.794404744664945,-17.715961603116043
58,75.442920080162,-79.70496104800364
59,-18.410526877791767,23.06009205761295
60,-8.299711598456994,-3.314152876079717
61,73.68612940417574,64.1524959506869
62,92.46538247706027,3.74458875751435
63,-60.86379627533491,32.52718464022297
64,-69.79704557023463,4.783285481548958
65,1.8978967983461104,92.84112326270628
66,-58.36456580403826,11.326169862303615
67,90.1285852972238,46.496441059519725
68,9.827609719620284,-47.807131364669495
69,22.278351053644727,36.83989966847176
70,18.85038449608433,-90.19208916818037
71,-4.695430153129635,-48.00608920622942
72,70.11261873124218,99.50174459183361
73,42.730289490157986,8.517576051403282
74,6.146168225397133,23.831248919516838
75,-12.570884754766595,50.278115890349994
76,-22.560274206535908,63.011894723909705
77,16.888550449900293,85.48324791070618
78,-92.68649718313114,20.962761700621016
79,78.7317312615011,-30.64458952498326
80,18.08350758197561,-71.66363900580939
81,-56.18288256209727,-92.83688434937474
82,58.61506988518357,-28.392976869299318
83,78.16686326617696,-0.902110761143021
84,21.51474719923567,47.19700688544745
85,-69.03103215718329,77.26373338504197
86,-53.098810716026115,17.394279502560124
87,-12.094194005962919,86.43975854851777
88,69.90997856569066,-84.17916662148129
89,38.0377462944254,8.314442476718568
90,-73.98557107649125,28.516434252112532
91,-46.278765300437485,-28.18324523931355
92,75.99926399431888,9.8520660395194
93,-26.800713596900124,-4.679736864476027
94,-0.9503388720304855,-22.931986558050312
95,-32.51000368021755,-76.47310084300211
96,-33.852656179228546,-61.87109663196988
97,-85.12416723655284,25.928704800883764
98,58.123122879444225,-59.6353970740326
99,-26.333559507672135,24.513135555784487
